aws.database,RDSMysqlInstance,rds-mysql-instance.png,Resource-Icons_07312025/Res_Database/Res_Amazon-Aurora-MySQL-Instance_48.svg
aws.database,RDSOnVmware,rds-on-vmware.png,Architecture-Service-Icons_06072024/Arch_Database/64/Arch_Amazon-RDS-on-VMware_64.svg
aws.database,RDSOracleInstance,rds-oracle-instance.png,Resource-Icons_07312025/Res_Database/Res_Amazon-Aurora-Oracle-Instance_48.svg
aws.database,RDSPostgresqlInstance,rds-postgresql-instance.png,Resource-Icons_07312025/Res_Database/Res_Amazon-Aurora-PostgreSQL-Instance_48.svg
aws.database,RDSSqlServerInstance,rds-sql-server-instance.png,Resource-Icons_07312025/Res_Database/Res_Amazon-Aurora-SQL-Server-Instance_48.svg
aws.database,RDS,rds.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_Amazon-RDS_64.svg
aws.database,RedshiftDenseComputeNode,redshift-dense-compute-node.png,Resource-Icons_07312025/Res_Analytics/Res_Amazon-Redshift_Dense-Compute-Node_48.svg
aws.database,RedshiftDenseStorageNode,redshift-dense-storage-node.png,Resource-Icons_07312025/Res_Analytics/Res_Amazon-Redshift_Dense-Storage-Node_48.svg
aws.database,Redshift,redshift.png,Architecture-Service-Icons_07312025/Arch_Analytics/64/Arch_Amazon-Redshift_64.svg
aws.database,Timestream,timestream.png,Architecture-Service-Icons_07312025/Arch_Database/64/Arch_Amazon-Timestream_64.svg
aws.devtools,CloudDevelopmentKit,cloud-development-kit.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Cloud-Development-Kit_64.svg
aws.devtools,Cloud9Resource,cloud9-resource.png,Resource-Icons_07312025/Res_Developer-Tools/Res_AWS-Cloud9_Cloud9_48.svg
aws.devtools,Cloud9,cloud9.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Cloud9_64.svg
aws.devtools,Codeartifact,codeartifact.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Codeartifact_64.svg
aws.devtools,Codebuild,codebuild.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Codebuild_64.svg
aws.devtools,Codecommit,codecommit.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Codecommit_64.svg
aws.devtools,Codedeploy,codedeploy.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Codedeploy_64.svg
aws.devtools,Codepipeline,codepipeline.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Codepipeline_64.svg
aws.devtools,Codestar,codestar.png,Architecture-Service-Icons_06072024/Arch_Developer-Tools/64/Arch_AWS-CodeStar_64.svg
aws.devtools,CommandLineInterface,command-line-interface.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Command-Line-Interface_64.svg
aws.devtools,DeveloperTools,developer-tools.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_Developer-Tools_64.svg
aws.devtools,ToolsAndSdks,tools-and-sdks.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-Tools-and-SDKs_64.svg
aws.devtools,XRay,x-ray.png,Architecture-Service-Icons_07312025/Arch_Developer-Tools/64/Arch_AWS-X-Ray_64.svg
aws.enablement,CustomerEnablement,customer-enablement.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_Customer-Enablement_64.svg
aws.enablement,Iq,iq.png,Architecture-Service-Icons_07312025/Arch_Customer-Enablement/64/Arch_AWS-Iq_64.svg
aws.enablement,ManagedServices,managed-services.png,Architecture-Service-Icons_07312025/Arch_Customer-Enablement/64/Arch_AWS-Managed-Services_64.svg
aws.enablement,ProfessionalServices,professional-services.png,Architecture-Service-Icons_07312025/Arch_Customer-Enablement/64/Arch_AWS-Professional-Services_64.svg
aws.enablement,Support,support.png,Architecture-Service-Icons_07312025/Arch_Customer-Enablement/64/Arch_AWS-Support_64.svg
aws.enduser,Appstream20,appstream-2-0.png,Architecture-Service-Icons_07312025/Arch_End-User-Computing/64/Arch_Amazon-AppStream-2_64.svg
aws.enduser,DesktopAndAppStreaming,desktop-and-app-streaming.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_End-User-Computing_64.svg
aws.enduser,Workdocs,workdocs.png,Architecture-Service-Icons_07312025/Arch_Business-Applications/64/Arch_Amazon-WorkDocs_64.svg
aws.enduser,Worklink,worklink.png,Architecture-Service-Icons_01312024/Arch_End-User-Computing/64/Arch_Amazon-WorkLink_64.svg
aws.enduser,Workspaces,workspaces.png,Architecture-Service-Icons_07312025/Arch_End-User-Computing/64/Arch_Amazon-WorkSpaces-Family_64.svg
aws.engagement,Connect,connect.png,Architecture-Service-Icons_07312025/Arch_Business-Applications/64/Arch_Amazon-Connect_64.svg
aws.engagement,CustomerEngagement,customer-engagement.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_Business-Applications_64.svg
aws.engagement,Pinpoint,pinpoint.png,Architecture-Service-Icons_07312025/Arch_Business-Applications/64/Arch_Amazon-Pinpoint_64.svg
aws.engagement,SimpleEmailServiceSesEmail,simple-email-service-ses-email.png,Resource-Icons_07312025/Res_Business-Applications/Res_Amazon-Simple-Email-Service_Email_48.svg
aws.engagement,SimpleEmailServiceSes,simple-email-service-ses.png,Architecture-Service-Icons_07312025/Arch_Business-Applications/64/Arch_Amazon-Simple-Email-Service_64.svg
aws.game,GameTech,game-tech.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_Games_64.svg
aws.game,Gamelift,gamelift.png,Architecture-Service-Icons_07312025/Arch_Games/64/Arch_Amazon-GameLift-Servers_64.svg
aws.general,Client,client.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Client_48_Light.svg
aws.general,Client,client-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Client_48_Dark.svg
aws.general,Disk,disk.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Disk_48_Light.svg
aws.general,Disk,disk-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Disk_48_Dark.svg
aws.general,Forums,forums.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Forums_48_Light.svg
aws.general,Forums,forums-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Forums_48_Dark.svg
aws.general,General,general.png,NOT_FOUND
aws.general,GenericDatabase,generic-database.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Database_48_Light.svg
aws.general,GenericDatabase,generic-database-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Database_48_Dark.svg
aws.general,GenericFirewall,generic-firewall.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Firewall_48_Light.svg
aws.general,GenericFirewall,generic-firewall-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Firewall_48_Dark.svg
aws.general,GenericOfficeBuilding,generic-office-building.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Office-building_48_Light.svg
aws.general,GenericOfficeBuilding,generic-office-building-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Office-building_48_Dark.svg
aws.general,GenericSamlToken,generic-saml-token.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_SAML-token_48_Light.svg
aws.general,GenericSamlToken,generic-saml-token-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_SAML-token_48_Dark.svg
aws.general,GenericSDK,generic-sdk.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_SDK_48_Light.svg
aws.general,GenericSDK,generic-sdk-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_SDK_48_Dark.svg
aws.general,InternetAlt1,internet-alt1.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Internet-alt1_48_Light.svg
aws.general,InternetAlt1,internet-alt1-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Internet-alt1_48_Dark.svg
aws.general,InternetAlt2,internet-alt2.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Internet-alt2_48_Light.svg
aws.general,InternetAlt2,internet-alt2-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Internet-alt2_48_Dark.svg
aws.general,InternetGateway,internet-gateway.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Internet_48_Light.svg
aws.general,InternetGateway,internet-gateway-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Internet_48_Dark.svg
aws.general,Marketplace,marketplace.png,Architecture-Service-Icons_07312025/Arch_General-Icons/64/Arch_AWS-Marketplace_Light_64.svg
aws.general,Marketplace,marketplace-dark.png,Architecture-Service-Icons_07312025/Arch_General-Icons/64/Arch_AWS-Marketplace_Dark_64.svg
aws.general,MobileClient,mobile-client.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Mobile-client_48_Light.svg
aws.general,MobileClient,mobile-client-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Mobile-client_48_Dark.svg
aws.general,Multimedia,multimedia.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Multimedia_48_Light.svg
aws.general,Multimedia,multimedia-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Multimedia_48_Dark.svg
aws.general,OfficeBuilding,office-building.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Office-building_48_Light.svg
aws.general,OfficeBuilding,office-building-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Office-building_48_Dark.svg
aws.general,SamlToken,saml-token.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_SAML-token_48_Light.svg
aws.general,SamlToken,saml-token-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_SAML-token_48_Dark.svg
aws.general,SDK,sdk.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_SDK_48_Light.svg
aws.general,SDK,sdk-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_SDK_48_Dark.svg
aws.general,SslPadlock,ssl-padlock.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_SSL-padlock_48_Light.svg
aws.general,SslPadlock,ssl-padlock-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_SSL-padlock_48_Dark.svg
aws.general,TapeStorage,tape-storage.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Tape-storage_48_Light.svg
aws.general,TapeStorage,tape-storage-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Tape-storage_48_Dark.svg
aws.general,Toolkit,toolkit.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Toolkit_48_Light.svg
aws.general,Toolkit,toolkit-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Toolkit_48_Dark.svg
